price,area_m2,bedrooms,bathrooms,parking_spaces,property_type,neighborhood,zona,city,state,lat,lon,score_residencial,score_comercial,ndvi_mean_90,ndbi_mean_90
865000.0,262.0,2,2,1,casa_condominio,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.249021,-45.959974,0.395,0.1608,0.4315,-0.1935
488000.0,134.0,3,3,2,apartamento,Bela Vista,ZM,Pouso Alegre,MG,-22.221269,-45.956278,0.4796,0.5287,0.2199,-0.2398
213000.0,72.0,2,1,2,casa,Parque das Acácias,ZM,Pouso Alegre,MG,-22.219017,-45.97654,0.5074,0.4688,0.3661,0.0731
615000.0,120.0,1,1,0,apartamento,Santa Luzia,ZMV,Pouso Alegre,MG,-22.241267,-45.938734,0.6338,0.5818,0.2793,-0.0431
388000.0,148.0,2,2,1,apartamento,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.248718,-45.961565,0.3504,0.225,0.4411,0.0704
837000.0,275.0,4,4,2,casa_condominio,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.256783,-45.972712,0.505,0.3954,0.2772,-0.0808
219000.0,604.0,0,0,0,terreno,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.247064,-45.962025,0.4264,0.3341,0.4694,0.068
174000.0,91.0,3,2,0,casa,São Geraldo,ZM2,Pouso Alegre,MG,-22.247217,-45.956813,0.4829,0.1663,0.4683,-0.1133
229000.0,172.0,3,2,1,casa,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.24714,-45.963121,0.3216,0.2794,0.25,-0.0618
142000.0,71.0,2,1,1,casa,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.218142,-45.941093,0.4461,0.4922,0.2621,0.051
613000.0,125.0,1,1,1,apartamento,Parque das Acácias,ZM,Pouso Alegre,MG,-22.231079,-45.976123,0.6341,0.4377,0.5483,-0.1467
1254000.0,317.0,0,1,4,comercial,São Geraldo,ZM2,Pouso Alegre,MG,-22.240099,-45.956091,0.6183,0.2008,0.3437,0.0716
104000.0,60.0,1,1,1,apartamento,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.242248,-45.950911,0.2183,0.4495,0.2619,-0.0683
158000.0,61.0,3,2,0,apartamento,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.237656,-45.954851,0.3432,0.1923,0.226,-0.2284
181000.0,112.0,3,2,0,casa,Novo Horizonte,ZEU,Pouso Alegre,MG,-22.213668,-45.973228,0.4619,0.1972,0.1785,0.0916
437000.0,129.0,2,1,0,apartamento,Santa Luzia,ZMV,Pouso Alegre,MG,-22.229914,-45.943833,0.8411,0.1992,0.3727,-0.1605
749000.0,241.0,4,4,1,casa_condominio,Santa Luzia,ZMV,Pouso Alegre,MG,-22.21773,-45.938574,0.5486,0.4776,0.4632,0.0398
303000.0,126.0,2,2,0,apartamento,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.254194,-45.968426,0.4675,0.1353,0.2247,-0.0642
402000.0,107.0,2,2,2,apartamento,Centro,ZMC,Pouso Alegre,MG,-22.231128,-45.946479,0.6327,0.4749,0.4768,-0.0099
1249000.0,259.0,2,2,3,casa_condominio,Santa Luzia,ZMV,Pouso Alegre,MG,-22.238731,-45.945355,0.5068,0.6812,0.2346,-0.2353
349000.0,123.0,4,3,0,casa,Novo Horizonte,ZEU,Pouso Alegre,MG,-22.210145,-45.968078,0.2732,0.5247,0.2125,0.0684
437000.0,112.0,1,1,0,apartamento,Parque das Acácias,ZM,Pouso Alegre,MG,-22.223584,-45.980197,0.5828,0.3952,0.3857,-0.0634
256000.0,101.0,4,3,0,casa,Centro,ZMC,Pouso Alegre,MG,-22.225561,-45.942389,0.6382,0.7187,0.526,-0.0304
652000.0,134.0,3,2,0,apartamento,São Geraldo,ZM2,Pouso Alegre,MG,-22.237613,-45.943404,0.4935,0.4515,0.3088,0.0385
153000.0,47.0,3,3,0,apartamento,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.240475,-45.949188,0.3527,0.4328,0.5259,-0.2263
404000.0,71.0,1,1,0,apartamento,Centro,ZMC,Pouso Alegre,MG,-22.229844,-45.952243,0.7979,0.7702,0.4421,0.0824
361000.0,194.0,3,3,1,casa_condominio,Bairro Industrial,ZEU,Pouso Alegre,MG,-22.207167,-45.942588,0.3024,0.3096,0.4266,0.0833
489000.0,129.0,3,3,2,apartamento,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.240661,-45.958356,0.2811,0.1608,0.2086,-0.0988
166000.0,78.0,2,1,2,casa,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.243031,-45.956934,0.2947,0.2009,0.1605,-0.0673
148000.0,83.0,4,3,1,casa,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.241538,-45.968571,0.3505,0.3436,0.2304,0.0161
706000.0,180.0,3,2,1,casa,Parque das Acácias,ZM,Pouso Alegre,MG,-22.226307,-45.975297,0.3725,0.3934,0.4486,-0.2432
813000.0,181.0,4,3,1,casa,Bela Vista,ZM,Pouso Alegre,MG,-22.209542,-45.958319,0.397,0.5983,0.447,-0.1973
864000.0,266.0,2,1,0,casa,São Geraldo,ZM2,Pouso Alegre,MG,-22.24271,-45.956738,0.4099,0.241,0.2414,-0.0427
276000.0,57.0,1,1,0,apartamento,Centro,ZMC,Pouso Alegre,MG,-22.227158,-45.956856,0.8387,0.3536,0.3803,-0.0514
359000.0,75.0,2,1,0,apartamento,São Geraldo,ZM2,Pouso Alegre,MG,-22.250193,-45.946391,0.4954,0.1599,0.3025,-0.0787
748000.0,205.0,4,4,2,casa_condominio,São Geraldo,ZM2,Pouso Alegre,MG,-22.24574,-45.951555,0.6269,0.3552,0.3836,-0.2343
252000.0,138.0,2,1,0,casa,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.246849,-45.957982,0.5154,0.221,0.5468,-0.1676
229000.0,76.0,2,1,2,casa,Parque das Acácias,ZM,Pouso Alegre,MG,-22.216142,-45.967622,0.5564,0.5567,0.5381,-0.0893
446000.0,87.0,3,3,0,apartamento,Santa Luzia,ZMV,Pouso Alegre,MG,-22.231389,-45.941902,0.8527,0.2427,0.36,0.0477
408000.0,119.0,4,3,1,casa,Centro,ZMC,Pouso Alegre,MG,-22.228749,-45.94767,0.5993,0.2849,0.332,-0.0337
727000.0,147.0,4,3,0,casa,Santa Luzia,ZMV,Pouso Alegre,MG,-22.237666,-45.938776,0.3368,0.3557,0.501,-0.2073
208000.0,91.0,2,2,2,apartamento,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.243165,-45.948209,0.447,0.3729,0.4433,-0.0547
573000.0,159.0,2,2,2,apartamento,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.222471,-45.942266,0.6902,0.2335,0.186,-0.0168
326000.0,83.0,1,1,1,apartamento,Bela Vista,ZM,Pouso Alegre,MG,-22.218334,-45.970791,0.4118,0.2089,0.2509,0.004
256000.0,111.0,2,1,1,casa,Parque das Acácias,ZM,Pouso Alegre,MG,-22.226234,-45.978721,0.736,0.279,0.1598,-0.0037
486000.0,145.0,3,2,0,apartamento,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.239568,-45.958085,0.5044,0.1774,0.3804,-0.1438
637000.0,160.0,4,4,1,casa_condominio,Bairro Industrial,ZEU,Pouso Alegre,MG,-22.200566,-45.948392,0.5114,0.5027,0.4212,0.0267
776000.0,227.0,2,2,2,casa_condominio,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.244705,-45.958205,0.2504,0.1957,0.3487,0.0054
849000.0,275.0,2,1,0,casa,Bela Vista,ZM,Pouso Alegre,MG,-22.226865,-45.962393,0.6417,0.3478,0.5446,-0.0219
788000.0,142.0,3,2,0,apartamento,Parque das Acácias,ZM,Pouso Alegre,MG,-22.23004,-45.976585,0.303,0.4345,0.2793,-0.1496
817000.0,201.0,3,2,0,casa,Parque das Acácias,ZM,Pouso Alegre,MG,-22.226445,-45.980694,0.4018,0.2549,0.3991,0.0473
299000.0,83.0,1,1,1,apartamento,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.214056,-45.945521,0.3314,0.2749,0.2861,-0.0086
136000.0,64.0,1,1,1,apartamento,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.246547,-45.959711,0.4669,0.3969,0.274,-0.0877
805000.0,121.0,1,1,1,apartamento,Centro,ZMC,Pouso Alegre,MG,-22.234095,-45.943025,0.8957,0.4956,0.2123,-0.0099
278000.0,78.0,2,1,1,casa,Bela Vista,ZM,Pouso Alegre,MG,-22.216779,-45.96367,0.6197,0.2486,0.164,-0.1516
380000.0,53.0,3,2,2,apartamento,Centro,ZMC,Pouso Alegre,MG,-22.230513,-45.939789,0.4856,0.4945,0.5488,-0.1282
209000.0,973.0,0,0,0,terreno,Novo Horizonte,ZEU,Pouso Alegre,MG,-22.212386,-45.966195,0.3473,0.3168,0.31,-0.016
466000.0,255.0,4,3,1,casa,Bairro Industrial,ZEU,Pouso Alegre,MG,-22.207292,-45.940757,0.2453,0.2551,0.1846,-0.1002
837000.0,181.0,2,2,1,casa_condominio,Parque das Acácias,ZM,Pouso Alegre,MG,-22.219097,-45.962548,0.3094,0.3825,0.3861,-0.0727
304000.0,224.0,2,1,2,casa,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.247161,-45.954512,0.2933,0.4614,0.3921,-0.1065
440000.0,116.0,1,1,2,apartamento,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.25053,-45.95521,0.2591,0.4097,0.4053,-0.1767
255000.0,74.0,1,1,1,apartamento,São Geraldo,ZM2,Pouso Alegre,MG,-22.244482,-45.957889,0.4602,0.6005,0.3619,-0.1226
440000.0,164.0,3,2,1,casa,Santa Luzia,ZMV,Pouso Alegre,MG,-22.235095,-45.940212,0.5265,0.3394,0.5188,-0.0724
266000.0,78.0,3,2,2,casa,Parque das Acácias,ZM,Pouso Alegre,MG,-22.224273,-45.972419,0.272,0.3743,0.3286,-0.2479
620000.0,130.0,1,1,1,apartamento,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.210572,-45.935478,0.4058,0.5498,0.5368,0.0538
178000.0,90.0,3,2,1,casa,São Geraldo,ZM2,Pouso Alegre,MG,-22.233395,-45.95009,0.4586,0.5608,0.2226,-0.1844
300000.0,226.0,2,1,0,casa,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.256416,-45.972502,0.321,0.317,0.3134,-0.0419
850000.0,173.0,4,3,1,casa,Bela Vista,ZM,Pouso Alegre,MG,-22.220469,-45.954604,0.5602,0.5648,0.3502,-0.0608
386000.0,120.0,3,2,2,casa,Santa Luzia,ZMV,Pouso Alegre,MG,-22.239034,-45.937241,0.6173,0.3551,0.4647,0.0681
1082000.0,210.0,2,1,0,casa,Centro,ZMC,Pouso Alegre,MG,-22.229226,-45.961728,0.5762,0.3787,0.2124,0.0576
250000.0,154.0,2,1,0,casa,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.24578,-45.956459,0.4777,0.1632,0.2307,0.006
86000.0,286.0,0,0,0,terreno,Novo Horizonte,ZEU,Pouso Alegre,MG,-22.211353,-45.97056,0.2954,0.4364,0.3522,0.0602
384000.0,119.0,2,1,1,apartamento,Novo Horizonte,ZEU,Pouso Alegre,MG,-22.207474,-45.977147,0.3953,0.3474,0.4284,-0.0454
427000.0,108.0,3,2,1,apartamento,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.206968,-45.935972,0.6796,0.2167,0.2861,0.0509
549000.0,212.0,3,2,2,casa,Bela Vista,ZM,Pouso Alegre,MG,-22.21673,-45.961185,0.377,0.4498,0.4268,-0.0817
640000.0,275.0,4,4,2,casa_condominio,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.24466,-45.962784,0.2199,0.3733,0.3789,0.0578
361000.0,66.0,1,1,0,apartamento,Santa Luzia,ZMV,Pouso Alegre,MG,-22.233249,-45.935769,0.498,0.2742,0.5182,-0.1072
320000.0,108.0,3,3,1,apartamento,São Geraldo,ZM2,Pouso Alegre,MG,-22.230115,-45.955023,0.532,0.5339,0.2647,0.0152
405000.0,115.0,3,2,0,casa,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.215736,-45.939097,0.5495,0.6716,0.4933,-0.2313
794000.0,196.0,2,2,2,casa_condominio,Parque das Acácias,ZM,Pouso Alegre,MG,-22.218581,-45.981449,0.7312,0.2715,0.4467,-0.1667
119000.0,436.0,0,0,0,terreno,Parque das Acácias,ZM,Pouso Alegre,MG,-22.218998,-45.969982,0.3576,0.2755,0.2136,-0.0798
110000.0,62.0,2,1,0,casa,São Geraldo,ZM2,Pouso Alegre,MG,-22.239877,-45.953607,0.5088,0.3508,0.2768,0.0555
514000.0,95.0,3,3,0,apartamento,Centro,ZMC,Pouso Alegre,MG,-22.227024,-45.944669,0.7115,0.3233,0.2729,-0.1335
91000.0,451.0,0,0,0,terreno,Parque das Acácias,ZM,Pouso Alegre,MG,-22.224098,-45.978759,0.3194,0.3949,0.3882,-0.1718
725000.0,184.0,3,2,1,casa,Bela Vista,ZM,Pouso Alegre,MG,-22.223142,-45.961392,0.6146,0.5578,0.3258,0.0209
225000.0,104.0,2,1,1,casa,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.219168,-45.946274,0.5524,0.3875,0.3526,-0.0797
206000.0,572.0,0,0,0,terreno,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.249085,-45.954469,0.3766,0.1191,0.324,-0.1373
408000.0,142.0,3,2,0,apartamento,Novo Horizonte,ZEU,Pouso Alegre,MG,-22.204016,-45.969488,0.4935,0.221,0.226,0.0596
368000.0,58.0,2,1,1,apartamento,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.20902,-45.940385,0.4593,0.4505,0.5421,-0.1711
465000.0,104.0,3,3,0,apartamento,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.223355,-45.938502,0.3971,0.2354,0.2174,-0.1936
781000.0,262.0,4,3,1,casa,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.215126,-45.937779,0.503,0.6718,0.2875,-0.0915
241000.0,109.0,3,2,0,casa,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.24952,-45.958317,0.5258,0.2719,0.3167,-0.2319
448000.0,232.0,4,3,2,casa,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.250891,-45.972068,0.3636,0.3565,0.2957,0.0982
865000.0,221.0,4,4,3,casa_condominio,Parque das Acácias,ZM,Pouso Alegre,MG,-22.224021,-45.980558,0.3175,0.3021,0.4802,-0.0923
507000.0,192.0,3,3,1,casa_condominio,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.252819,-45.968386,0.4391,0.1292,0.5206,-0.0395
535000.0,171.0,3,2,0,casa,Santa Luzia,ZMV,Pouso Alegre,MG,-22.232858,-45.938827,0.8063,0.7513,0.3258,-0.1752
418000.0,75.0,2,1,0,apartamento,Bela Vista,ZM,Pouso Alegre,MG,-22.218242,-45.962096,0.5984,0.481,0.241,0.045
707000.0,129.0,3,2,0,apartamento,Santa Luzia,ZMV,Pouso Alegre,MG,-22.248121,-45.940604,0.3215,0.4573,0.2607,-0.0195
231000.0,66.0,2,1,1,apartamento,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.248856,-45.963257,0.3305,0.3606,0.5258,-0.206
322000.0,170.0,3,2,0,casa,São Geraldo,ZM2,Pouso Alegre,MG,-22.245246,-45.952015,0.31,0.1736,0.4849,-0.2336
343000.0,112.0,1,1,1,apartamento,Bairro Industrial,ZEU,Pouso Alegre,MG,-22.204636,-45.944828,0.5178,0.1288,0.4196,-0.231
256000.0,730.0,0,0,0,terreno,Bairro Industrial,ZEU,Pouso Alegre,MG,-22.208385,-45.9389,0.5599,0.2928,0.42,0.0581
515000.0,155.0,2,2,2,casa_condominio,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.218428,-45.94692,0.2671,0.6435,0.218,-0.2431
291000.0,48.0,3,2,2,apartamento,Bela Vista,ZM,Pouso Alegre,MG,-22.217601,-45.966701,0.4168,0.2378,0.3,-0.2367
298000.0,81.0,2,2,0,apartamento,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.209788,-45.942678,0.3627,0.5761,0.1518,-0.1825
1212000.0,261.0,2,1,1,casa,Centro,ZMC,Pouso Alegre,MG,-22.226023,-45.939768,0.3902,0.3906,0.325,-0.0523
320000.0,76.0,3,2,2,apartamento,Bela Vista,ZM,Pouso Alegre,MG,-22.212591,-45.957601,0.3976,0.6142,0.3417,-0.2283
497000.0,209.0,4,4,3,casa_condominio,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.242933,-45.952693,0.5079,0.2549,0.384,-0.1958
588000.0,127.0,1,1,2,apartamento,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.248803,-45.954989,0.318,0.4012,0.4801,0.0509
725000.0,187.0,4,3,0,casa,Parque das Acácias,ZM,Pouso Alegre,MG,-22.228121,-45.982586,0.2909,0.554,0.3014,-0.1801
395000.0,106.0,2,2,2,apartamento,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.241368,-45.95546,0.265,0.2149,0.3834,0.097
533000.0,128.0,2,1,1,apartamento,São Geraldo,ZM2,Pouso Alegre,MG,-22.240399,-45.952302,0.3147,0.2874,0.5495,-0.1469
325000.0,91.0,3,2,0,apartamento,São Geraldo,ZM2,Pouso Alegre,MG,-22.237443,-45.950362,0.2672,0.4592,0.3128,-0.1351
118000.0,550.0,0,0,0,terreno,Vila Formosa,ZEIS,Pouso Alegre,MG,-22.247392,-45.959679,0.4627,0.3959,0.3251,-0.1297
629000.0,93.0,1,1,1,apartamento,Centro,ZMC,Pouso Alegre,MG,-22.232747,-45.950185,0.3275,0.7647,0.2609,-0.1311
419000.0,109.0,2,1,2,apartamento,Bairro Industrial,ZEU,Pouso Alegre,MG,-22.199946,-45.943064,0.4339,0.4727,0.4513,-0.0198
288000.0,827.0,0,0,0,terreno,Bairro Industrial,ZEU,Pouso Alegre,MG,-22.20813,-45.946193,0.5311,0.465,0.1809,-0.2002
371000.0,141.0,0,1,2,comercial,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.244725,-45.964297,0.3785,0.3425,0.5488,-0.2394
466000.0,121.0,3,3,0,apartamento,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.256278,-45.962564,0.4435,0.1407,0.2256,-0.1667
380000.0,88.0,2,1,2,apartamento,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.222536,-45.952017,0.4023,0.3294,0.3235,-0.1059
418000.0,122.0,2,2,0,apartamento,São Geraldo,ZM2,Pouso Alegre,MG,-22.2422,-45.942123,0.3354,0.5488,0.2919,-0.1928
196000.0,53.0,3,3,0,apartamento,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.206146,-45.939598,0.4238,0.3601,0.534,-0.1983
886000.0,187.0,2,2,1,casa_condominio,Parque das Acácias,ZM,Pouso Alegre,MG,-22.228832,-45.976048,0.4152,0.3806,0.5211,-0.0396
310000.0,204.0,3,2,2,casa,Novo Horizonte,ZEU,Pouso Alegre,MG,-22.215168,-45.96754,0.5132,0.4539,0.2122,-0.2048
1380000.0,377.0,0,1,2,comercial,Centro,ZMC,Pouso Alegre,MG,-22.233274,-45.952202,0.7859,0.3135,0.1523,-0.0489
254000.0,815.0,0,0,0,terreno,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.213481,-45.933562,0.2952,0.5448,0.4241,-0.2113
174000.0,78.0,3,2,2,apartamento,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.260091,-45.965402,0.2393,0.3541,0.1752,0.0806
376000.0,55.0,1,1,1,apartamento,Centro,ZMC,Pouso Alegre,MG,-22.230024,-45.94366,0.8932,0.7723,0.2965,0.0593
301000.0,115.0,2,2,2,apartamento,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.240026,-45.96775,0.5097,0.2195,0.4942,-0.1623
131000.0,42.0,3,2,1,apartamento,Jardim Panorama,ZM1,Pouso Alegre,MG,-22.216583,-45.943254,0.2926,0.4393,0.4644,-0.043
638000.0,220.0,2,1,1,casa,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.254653,-45.966338,0.2542,0.2635,0.3781,-0.0947
235000.0,71.0,2,1,2,casa,Bela Vista,ZM,Pouso Alegre,MG,-22.228815,-45.954058,0.7189,0.5856,0.3575,-0.1286
157000.0,66.0,2,1,1,apartamento,Parque das Acácias,ZM,Pouso Alegre,MG,-22.222473,-45.968114,0.3811,0.6486,0.39,-0.0573
338000.0,196.0,2,1,1,casa,Bairro Industrial,ZEU,Pouso Alegre,MG,-22.200285,-45.950998,0.2981,0.2498,0.4148,0.0577
360000.0,120.0,1,1,0,apartamento,São Geraldo,ZM2,Pouso Alegre,MG,-22.245433,-45.946906,0.3196,0.5786,0.4149,-0.1953
728000.0,137.0,1,1,1,apartamento,São Geraldo,ZM2,Pouso Alegre,MG,-22.240265,-45.946191,0.5917,0.4904,0.4207,0.0477
295000.0,86.0,3,3,2,apartamento,Jardim São Paulo,ZEIS,Pouso Alegre,MG,-22.24715,-45.97428,0.4478,0.319,0.3955,-0.1006
634000.0,149.0,2,1,1,apartamento,Bairro Industrial,ZEU,Pouso Alegre,MG,-22.200966,-45.937616,0.5299,0.4751,0.3627,-0.2264
