h3_id,date,ndvi,ndbi,bai,cloud_pct
88a8acaf41fffff,2026-07-29,0.3627,-0.0443,,0.0
88a8acaf41fffff,2026-08-18,0.3685,-0.0309,,0.0
88a8acaf43fffff,2026-03-28,0.3329,-0.0032,,2.4
88a8acaf43fffff,2026-04-17,0.3269,-0.0125,,0.1
88a8acaf43fffff,2026-05-05,0.332,0.0129,,0.2
88a8acaf43fffff,2026-06-19,0.4504,-0.1172,,0.1
88a8acaf43fffff,2026-07-29,0.3612,-0.0618,,0.0
88a8acaf43fffff,2026-08-18,0.3264,0.0126,,0.0
88a8acaf45fffff,2026-03-28,0.4685,-0.1191,,2.4
88a8acaf45fffff,2026-04-17,0.4473,-0.1129,,0.1
88a8acaf45fffff,2026-05-05,0.4094,-0.0627,,0.2
88a8acaf45fffff,2026-06-19,0.3754,-0.0633,,0.1
88a8acaf45fffff,2026-07-29,0.3527,-0.0316,,0.0
88a8acaf45fffff,2026-08-18,0.3451,-0.0073,,0.0
88a8acaf47fffff,2026-03-28,0.4537,-0.1133,,2.4
88a8acaf47fffff,2026-04-17,0.4275,-0.0961,,0.1
88a8acaf47fffff,2026-05-05,0.406,-0.057,,0.2
88a8acaf47fffff,2026-06-19,0.4109,-0.0917,,0.1
88a8acaf47fffff,2026-07-29,0.4466,-0.1399,,0.0
88a8acaf47fffff,2026-08-18,0.4298,-0.1065,,0.0
88a8acaf49fffff,2026-03-28,0.5148,-0.1633,,2.4
88a8acaf49fffff,2026-04-17,0.5068,-0.1683,,0.1
88a8acaf49fffff,2026-05-05,0.4848,-0.1468,,0.2
88a8acaf49fffff,2026-06-19,0.4394,-0.1386,,0.1
88a8acaf49fffff,2026-07-29,0.3087,0.0062,,0.0
88a8acaf49fffff,2026-08-18,0.3088,0.0395,,0.0
88a8acaf4bfffff,2026-03-28,0.5241,-0.176,,2.4
88a8acaf4bfffff,2026-04-17,0.5129,-0.1778,,0.1
88a8acaf4bfffff,2026-05-05,0.477,-0.1272,,0.2
88a8acaf4bfffff,2026-06-19,0.4037,-0.0692,,0.1
88a8acaf4bfffff,2026-07-29,0.3283,0.0052,,0.0
88a8acaf4bfffff,2026-08-18,0.3455,0.017,,0.0
88a8acaf4dfffff,2026-03-28,0.4668,-0.121,,2.4
88a8acaf4dfffff,2026-04-17,0.4563,-0.1226,,0.1
88a8acaf4dfffff,2026-05-05,0.3822,-0.0372,,0.2
88a8acaf4dfffff,2026-06-19,0.3667,-0.0545,,0.1
88a8acaf4dfffff,2026-07-29,0.3528,-0.0298,,0.0
88a8acaf4dfffff,2026-08-18,0.3498,-0.0121,,0.0
88a8acaf5dfffff,2026-03-28,0.5345,-0.1792,,2.4
88a8acaf5dfffff,2026-04-17,0.5265,-0.1791,,0.1
88a8acaf5dfffff,2026-05-05,0.5064,-0.143,,0.2
88a8acaf5dfffff,2026-06-19,0.4578,-0.1124,,0.1
88a8acaf5dfffff,2026-07-29,0.4061,-0.0636,,0.0
88a8acaf5dfffff,2026-08-18,0.4267,-0.0633,,0.0
88a8acaf61fffff,2026-03-28,0.491,-0.1342,,2.4
88a8acaf61fffff,2026-04-17,0.4674,-0.1225,,0.1
88a8acaf61fffff,2026-05-05,0.4488,-0.0862,,0.2
88a8acaf61fffff,2026-06-19,0.4185,-0.0945,,0.1
88a8acaf61fffff,2026-07-29,0.3768,-0.0484,,0.0
88a8acaf61fffff,2026-08-18,0.3932,-0.0444,,0.0
88a8acaf63fffff,2026-03-28,0.5338,-0.1782,,2.4
88a8acaf63fffff,2026-04-17,0.5067,-0.1574,,0.1
88a8acaf63fffff,2026-05-05,0.4803,-0.1169,,0.2
88a8acaf63fffff,2026-06-19,0.4562,-0.1193,,0.1
88a8acaf63fffff,2026-07-29,0.42,-0.0828,,0.0
88a8acaf63fffff,2026-08-18,0.4301,-0.0739,,0.0
88a8acaf65fffff,2026-03-28,0.3927,-0.0513,,2.4
88a8acaf65fffff,2026-04-17,0.3884,-0.0531,,0.1
88a8acaf65fffff,2026-05-05,0.3561,-0.0215,,0.2
88a8acaf65fffff,2026-06-19,0.3942,-0.0903,,0.1
88a8acaf65fffff,2026-07-29,0.4273,-0.1236,,0.0
88a8acaf65fffff,2026-08-18,0.4236,-0.1089,,0.0
88a8acaf67fffff,2026-03-28,0.5024,-0.1526,,2.4
88a8acaf67fffff,2026-04-17,0.508,-0.1609,,0.1
88a8acaf67fffff,2026-05-05,0.4804,-0.1191,,0.2
88a8acaf67fffff,2026-06-19,0.4178,-0.0867,,0.1
88a8acaf67fffff,2026-07-29,0.3789,-0.042,,0.0
88a8acaf67fffff,2026-08-18,0.3975,-0.032,,0.0
88a8acaf69fffff,2026-03-28,0.4852,-0.1368,,2.4
88a8acaf69fffff,2026-04-17,0.477,-0.1398,,0.1
88a8acaf69fffff,2026-05-05,0.4547,-0.1059,,0.2
88a8acaf69fffff,2026-06-19,0.4002,-0.0742,,0.1
88a8acaf69fffff,2026-07-29,0.3487,-0.018,,0.0
88a8acaf69fffff,2026-08-18,0.3432,0.004,,0.0
88a8acaf6bfffff,2026-03-28,0.4998,-0.1462,,2.4
88a8acaf6bfffff,2026-04-17,0.489,-0.1399,,0.1
88a8acaf6bfffff,2026-05-05,0.4555,-0.085,,0.2
88a8acaf6bfffff,2026-06-19,0.4119,-0.0608,,0.1
88a8acaf6bfffff,2026-07-29,0.3629,-0.014,,0.0
88a8acaf6bfffff,2026-08-18,0.3795,-0.004,,0.0
88a8acaf6dfffff,2026-03-28,0.2436,0.087,,2.4
88a8acaf6dfffff,2026-04-17,0.2639,0.0592,,0.1
88a8acaf6dfffff,2026-05-05,0.1186,0.1224,,0.2
88a8acaf6dfffff,2026-06-19,0.3421,-0.0564,,0.1
88a8acaf6dfffff,2026-07-29,0.4915,-0.2216,,0.0
88a8acaf6dfffff,2026-08-18,0.3835,-0.1053,,0.0
88a8acb001fffff,2026-03-28,0.4799,-0.1361,,2.4
88a8acb001fffff,2026-04-20,0.4825,-0.1529,,0.4
88a8acb001fffff,2026-05-05,0.433,-0.0974,,0.2
88a8acb001fffff,2026-06-19,0.381,-0.0606,,0.6
88a8acb001fffff,2026-07-09,0.3815,-0.055,,0.0
88a8acb001fffff,2026-08-18,0.3587,-0.0082,,0.0
88a8acb003fffff,2026-03-28,0.4557,-0.1298,,2.4
88a8acb003fffff,2026-04-20,0.4725,-0.1614,,0.4
88a8acb003fffff,2026-05-05,0.4157,-0.1076,,0.2
88a8acb003fffff,2026-06-19,0.38,-0.0792,,0.6
88a8acb003fffff,2026-07-09,0.3692,-0.0642,,0.0
88a8acb003fffff,2026-08-18,0.3612,-0.037,,0.0
88a8acb005fffff,2026-03-28,0.4704,-0.1296,,2.4
88a8acb005fffff,2026-04-20,0.4685,-0.1461,,0.4
88a8acb005fffff,2026-05-05,0.4195,-0.0905,,0.2
88a8acb005fffff,2026-06-19,0.3693,-0.0478,,0.6
88a8acb005fffff,2026-07-09,0.3647,-0.0334,,0.0
88a8acb005fffff,2026-08-18,0.3394,0.0105,,0.0
88a8acb007fffff,2026-03-28,0.4975,-0.1563,,2.4
88a8acb007fffff,2026-04-20,0.4921,-0.1677,,0.4
88a8acb007fffff,2026-05-05,0.4501,-0.1141,,0.2
88a8acb007fffff,2026-06-19,0.3946,-0.0693,,0.6
88a8acb007fffff,2026-07-09,0.3929,-0.0634,,0.0
88a8acb007fffff,2026-08-18,0.3784,-0.025,,0.0
88a8acb009fffff,2026-03-28,0.5067,-0.1575,,2.4
88a8acb009fffff,2026-04-20,0.5034,-0.1684,,0.4
88a8acb009fffff,2026-05-05,0.452,-0.1078,,0.2
88a8acb009fffff,2026-06-19,0.3935,-0.0709,,0.6
88a8acb009fffff,2026-07-09,0.3913,-0.0607,,0.0
88a8acb009fffff,2026-08-18,0.367,-0.0109,,0.0
88a8acb00bfffff,2026-03-28,0.479,-0.1369,,2.4
88a8acb00bfffff,2026-04-20,0.4871,-0.1613,,0.4
88a8acb00bfffff,2026-05-05,0.4309,-0.0992,,0.2
88a8acb00bfffff,2026-06-19,0.3708,-0.0525,,0.6
88a8acb00bfffff,2026-07-09,0.3738,-0.0456,,0.0
88a8acb00bfffff,2026-08-18,0.3528,-0.0078,,0.0
88a8acb00dfffff,2026-03-28,0.4969,-0.1525,,2.4
88a8acb00dfffff,2026-04-20,0.4989,-0.168,,0.4
88a8acb00dfffff,2026-05-05,0.4514,-0.1167,,0.2
88a8acb00dfffff,2026-06-19,0.4032,-0.0795,,0.6
88a8acb00dfffff,2026-07-09,0.3986,-0.0714,,0.0
88a8acb00dfffff,2026-08-18,0.3739,-0.0193,,0.0
88a8acb011fffff,2026-03-28,0.4886,-0.1499,,2.4
88a8acb011fffff,2026-04-20,0.499,-0.1783,,0.4
88a8acb011fffff,2026-05-05,0.4615,-0.1305,,0.2
88a8acb011fffff,2026-06-19,0.3998,-0.0815,,0.6
88a8acb011fffff,2026-07-09,0.391,-0.0644,,0.0
88a8acb011fffff,2026-08-18,0.373,-0.0318,,0.0
88a8acb013fffff,2026-03-28,0.4804,-0.1353,,2.4
88a8acb013fffff,2026-04-20,0.4829,-0.1543,,0.4
88a8acb013fffff,2026-05-05,0.4472,-0.1162,,0.2
88a8acb013fffff,2026-06-19,0.4027,-0.0878,,0.6
88a8acb013fffff,2026-07-09,0.3986,-0.0831,,0.0
88a8acb013fffff,2026-08-18,0.3844,-0.0451,,0.0
88a8acb015fffff,2026-03-28,0.4824,-0.1352,,2.4
88a8acb015fffff,2026-04-20,0.4897,-0.1604,,0.4
88a8acb015fffff,2026-05-05,0.4425,-0.111,,0.2
88a8acb015fffff,2026-06-19,0.3976,-0.0806,,0.6
88a8acb015fffff,2026-07-09,0.3929,-0.0743,,0.0
88a8acb015fffff,2026-08-18,0.3811,-0.0371,,0.0
88a8acb017fffff,2026-03-28,0.457,-0.1178,,2.4
88a8acb017fffff,2026-04-20,0.4855,-0.1629,,0.4
88a8acb017fffff,2026-05-05,0.4514,-0.1318,,0.2
88a8acb017fffff,2026-06-19,0.3946,-0.0945,,0.6
88a8acb017fffff,2026-07-09,0.3846,-0.0756,,0.0
88a8acb017fffff,2026-08-18,0.3506,-0.0225,,0.0
88a8acb019fffff,2026-03-28,0.5275,-0.1847,,2.4
88a8acb019fffff,2026-04-20,0.5164,-0.1882,,0.4
88a8acb019fffff,2026-05-05,0.4642,-0.1235,,0.2
88a8acb019fffff,2026-06-19,0.4012,-0.0687,,0.6
88a8acb019fffff,2026-07-09,0.3953,-0.056,,0.0
88a8acb019fffff,2026-08-18,0.3627,-0.0078,,0.0
88a8acb01bfffff,2026-03-28,0.5123,-0.1653,,2.4
88a8acb01bfffff,2026-04-20,0.5062,-0.1747,,0.4
88a8acb01bfffff,2026-05-05,0.4754,-0.1305,,0.2
88a8acb01bfffff,2026-06-19,0.4148,-0.0856,,0.6
88a8acb01bfffff,2026-07-09,0.4069,-0.0747,,0.0
88a8acb01bfffff,2026-08-18,0.3923,-0.0354,,0.0
88a8acb01dfffff,2026-03-28,0.498,-0.1472,,2.4
88a8acb01dfffff,2026-04-20,0.4979,-0.1655,,0.4
88a8acb01dfffff,2026-05-05,0.4481,-0.1081,,0.2
88a8acb01dfffff,2026-06-19,0.3957,-0.0669,,0.6
88a8acb01dfffff,2026-07-09,0.3903,-0.0538,,0.0
88a8acb01dfffff,2026-08-18,0.3716,-0.0143,,0.0
88a8acb021fffff,2026-03-28,0.439,-0.108,,2.4
88a8acb021fffff,2026-04-17,0.3972,-0.0802,,0.1
88a8acb021fffff,2026-05-05,0.4181,-0.0991,,0.2
88a8acb021fffff,2026-06-19,0.3196,-0.0245,,0.1
88a8acb021fffff,2026-07-29,0.2645,0.0355,,0.0
88a8acb021fffff,2026-08-18,0.2797,0.0383,,0.0
88a8acb023fffff,2026-03-28,0.4836,-0.1435,,2.4
88a8acb023fffff,2026-04-20,0.4758,-0.1531,,0.4
88a8acb023fffff,2026-05-05,0.4381,-0.1173,,0.2
88a8acb023fffff,2026-06-19,0.4001,-0.0936,,0.6
88a8acb023fffff,2026-07-09,0.3936,-0.0834,,0.0
88a8acb023fffff,2026-08-18,0.3723,-0.0394,,0.0
88a8acb025fffff,2026-03-28,0.4509,-0.1176,,2.4
88a8acb025fffff,2026-04-17,0.4536,-0.1373,,0.1
88a8acb025fffff,2026-05-05,0.4305,-0.1097,,0.2
88a8acb025fffff,2026-06-19,0.3809,-0.0848,,0.1
88a8acb025fffff,2026-07-29,0.3281,-0.0271,,0.0
88a8acb025fffff,2026-08-18,0.3466,-0.0274,,0.0
88a8acb027fffff,2026-03-28,0.4922,-0.1478,,2.4
88a8acb027fffff,2026-04-17,0.4692,-0.1435,,0.1
88a8acb027fffff,2026-05-05,0.4419,-0.1141,,0.2
88a8acb027fffff,2026-06-19,0.4004,-0.084,,0.1
88a8acb027fffff,2026-07-29,0.3516,-0.0236,,0.0
88a8acb027fffff,2026-08-18,0.367,-0.0283,,0.0
88a8acb029fffff,2026-03-28,0.4444,-0.1115,,2.4
88a8acb029fffff,2026-04-20,0.4649,-0.1412,,0.4
88a8acb029fffff,2026-05-05,0.4249,-0.0956,,0.2
88a8acb029fffff,2026-06-19,0.3922,-0.0828,,0.6
88a8acb029fffff,2026-07-09,0.3781,-0.0671,,0.0
88a8acb029fffff,2026-08-18,0.3516,-0.0226,,0.0
88a8acb02bfffff,2026-03-28,0.4534,-0.1206,,2.4
88a8acb02bfffff,2026-04-20,0.4613,-0.1435,,0.4
88a8acb02bfffff,2026-05-05,0.4314,-0.1086,,0.2
88a8acb02bfffff,2026-06-19,0.3873,-0.0816,,0.6
88a8acb02bfffff,2026-07-09,0.3798,-0.0689,,0.0
88a8acb02bfffff,2026-08-18,0.3566,-0.0248,,0.0
88a8acb02dfffff,2026-03-28,0.4467,-0.1078,,2.4
88a8acb02dfffff,2026-04-17,0.4553,-0.1282,,0.1
88a8acb02dfffff,2026-05-05,0.4259,-0.1068,,0.2
88a8acb02dfffff,2026-06-19,0.3931,-0.0921,,0.1
88a8acb02dfffff,2026-07-29,0.3391,-0.0393,,0.0
88a8acb02dfffff,2026-08-18,0.3593,-0.042,,0.0
88a8acb031fffff,2026-03-28,0.4726,-0.1375,,2.4
88a8acb031fffff,2026-04-20,0.4712,-0.1486,,0.4
88a8acb031fffff,2026-05-05,0.4253,-0.1018,,0.2
88a8acb031fffff,2026-06-19,0.3785,-0.0659,,0.6
88a8acb031fffff,2026-07-09,0.3743,-0.0521,,0.0
88a8acb031fffff,2026-08-18,0.3662,-0.0272,,0.0
88a8acb033fffff,2026-03-28,0.4383,-0.1053,,2.4
88a8acb033fffff,2026-04-20,0.4412,-0.1173,,0.4
88a8acb033fffff,2026-05-05,0.4091,-0.0872,,0.2
88a8acb033fffff,2026-06-19,0.3736,-0.0705,,0.6
88a8acb033fffff,2026-07-09,0.3701,-0.0594,,0.0
88a8acb033fffff,2026-08-18,0.3565,-0.0241,,0.0
88a8acb035fffff,2026-03-28,0.4741,-0.135,,2.4
88a8acb035fffff,2026-04-20,0.4702,-0.1464,,0.4
88a8acb035fffff,2026-05-05,0.4342,-0.1044,,0.2
88a8acb035fffff,2026-06-19,0.3837,-0.0706,,0.6
88a8acb035fffff,2026-07-09,0.3739,-0.0563,,0.0
88a8acb035fffff,2026-08-18,0.35,-0.0155,,0.0
88a8acb037fffff,2026-03-28,0.4289,-0.1033,,2.4
88a8acb037fffff,2026-04-20,0.4292,-0.1182,,0.4
88a8acb037fffff,2026-05-05,0.3986,-0.0762,,0.2
88a8acb037fffff,2026-06-19,0.3759,-0.0764,,0.6
88a8acb037fffff,2026-07-09,0.3631,-0.0614,,0.0
88a8acb037fffff,2026-08-18,0.3355,-0.011,,0.0
88a8acb039fffff,2026-03-28,0.4898,-0.156,,2.4
88a8acb039fffff,2026-04-20,0.4923,-0.1752,,0.4
88a8acb039fffff,2026-05-05,0.4384,-0.1148,,0.2
88a8acb039fffff,2026-06-19,0.3811,-0.0676,,0.6
88a8acb039fffff,2026-07-09,0.3732,-0.055,,0.0
88a8acb039fffff,2026-08-18,0.3475,-0.0083,,0.0
88a8acb03bfffff,2026-03-28,0.457,-0.1308,,2.4
88a8acb03bfffff,2026-04-20,0.4663,-0.1513,,0.4
88a8acb03bfffff,2026-05-05,0.4325,-0.1077,,0.2
88a8acb03bfffff,2026-06-19,0.3606,-0.0628,,0.6
88a8acb03bfffff,2026-07-09,0.3528,-0.0507,,0.0
88a8acb03bfffff,2026-08-18,0.3395,-0.0167,,0.0
88a8acb03dfffff,2026-03-28,0.4869,-0.1473,,2.4
88a8acb03dfffff,2026-04-20,0.4878,-0.1627,,0.4
88a8acb03dfffff,2026-05-05,0.4422,-0.1062,,0.2
88a8acb03dfffff,2026-06-19,0.3786,-0.0579,,0.6
88a8acb03dfffff,2026-07-09,0.3673,-0.0389,,0.0
88a8acb03dfffff,2026-08-18,0.3499,0.0016,,0.0
88a8acb041fffff,2026-03-28,0.5056,-0.1653,,2.4
88a8acb041fffff,2026-04-20,0.4976,-0.1724,,0.4
88a8acb041fffff,2026-05-05,0.4412,-0.1033,,0.2
88a8acb041fffff,2026-06-19,0.3873,-0.0634,,0.6
88a8acb041fffff,2026-07-09,0.3844,-0.0527,,0.0
88a8acb041fffff,2026-08-18,0.3539,-0.0039,,0.0
88a8acb043fffff,2026-03-28,0.5184,-0.1718,,2.4
88a8acb043fffff,2026-04-20,0.5103,-0.175,,0.4
88a8acb043fffff,2026-05-05,0.449,-0.0997,,0.2
88a8acb043fffff,2026-06-19,0.3835,-0.0404,,0.6
88a8acb043fffff,2026-07-09,0.3842,-0.0355,,0.0
88a8acb043fffff,2026-08-18,0.3533,0.0134,,0.0
88a8acb045fffff,2026-03-28,0.4706,-0.117,,2.4
88a8acb045fffff,2026-04-20,0.4725,-0.1332,,0.4
88a8acb045fffff,2026-05-05,0.405,-0.0739,,0.2
88a8acb045fffff,2026-06-19,0.3631,-0.0487,,0.6
88a8acb045fffff,2026-07-09,0.347,-0.0294,,0.0
88a8acb045fffff,2026-08-18,0.3252,0.0183,,0.0
88a8acb047fffff,2026-03-28,0.505,-0.1567,,2.4
88a8acb047fffff,2026-04-20,0.5045,-0.1693,,0.4
88a8acb047fffff,2026-05-05,0.452,-0.1041,,0.2
88a8acb047fffff,2026-06-19,0.39,-0.0579,,0.6
88a8acb047fffff,2026-07-09,0.3828,-0.044,,0.0
88a8acb047fffff,2026-08-18,0.3558,0.0055,,0.0
88a8acb04bfffff,2026-03-28,0.5052,-0.158,,2.4
88a8acb04bfffff,2026-04-20,0.4912,-0.1557,,0.4
88a8acb04bfffff,2026-05-05,0.421,-0.0728,,0.2
88a8acb04bfffff,2026-06-19,0.3595,-0.0064,,0.6
88a8acb04bfffff,2026-07-09,0.3648,-0.0085,,0.0
88a8acb04bfffff,2026-08-18,0.3354,0.0307,,0.0
88a8acb055fffff,2026-03-28,0.5314,-0.1909,,2.4
88a8acb055fffff,2026-04-20,0.5262,-0.2011,,0.4
88a8acb055fffff,2026-05-05,0.4678,-0.1301,,0.2
88a8acb055fffff,2026-06-19,0.4013,-0.0652,,0.6
88a8acb055fffff,2026-07-09,0.3917,-0.0521,,0.0
88a8acb055fffff,2026-08-18,0.3537,0.0034,,0.0
88a8acb057fffff,2026-03-28,0.5232,-0.179,,2.4
88a8acb057fffff,2026-04-20,0.5222,-0.1967,,0.4
88a8acb057fffff,2026-05-05,0.4761,-0.1332,,0.2
88a8acb057fffff,2026-06-19,0.4035,-0.0658,,0.6
88a8acb057fffff,2026-07-09,0.3968,-0.0543,,0.0
88a8acb057fffff,2026-08-18,0.3444,0.0123,,0.0
88a8acb05dfffff,2026-03-28,0.5202,-0.1735,,2.4
88a8acb05dfffff,2026-04-20,0.5127,-0.1798,,0.4
88a8acb05dfffff,2026-05-05,0.4608,-0.1166,,0.2
88a8acb05dfffff,2026-06-19,0.3812,-0.0376,,0.6
88a8acb05dfffff,2026-07-09,0.3777,-0.0292,,0.0
88a8acb05dfffff,2026-08-18,0.342,0.019,,0.0
88a8acb061fffff,2026-03-28,0.4294,-0.1041,,2.4
88a8acb061fffff,2026-04-20,0.4294,-0.1179,,0.4
88a8acb061fffff,2026-05-05,0.378,-0.0718,,0.2
88a8acb061fffff,2026-06-19,0.3503,-0.057,,0.6
88a8acb061fffff,2026-07-09,0.3463,-0.0493,,0.0
88a8acb061fffff,2026-08-18,0.3199,-0.011,,0.0
88a8acb063fffff,2026-03-28,0.4456,-0.1224,,2.4
88a8acb063fffff,2026-04-20,0.437,-0.1305,,0.4
88a8acb063fffff,2026-05-05,0.393,-0.0802,,0.2
88a8acb063fffff,2026-06-19,0.3536,-0.0612,,0.6
88a8acb063fffff,2026-07-09,0.3648,-0.0714,,0.0
88a8acb063fffff,2026-08-18,0.3461,-0.0291,,0.0
88a8acb065fffff,2026-03-28,0.4038,-0.0832,,2.4
88a8acb065fffff,2026-04-17,0.4308,-0.119,,0.1
88a8acb065fffff,2026-05-05,0.3777,-0.0787,,0.2
88a8acb065fffff,2026-06-19,0.3142,-0.0307,,0.1
88a8acb065fffff,2026-07-29,0.2573,0.0244,,0.0
88a8acb065fffff,2026-08-18,0.2991,-0.0028,,0.0
88a8acb067fffff,2026-03-28,0.4375,-0.1127,,2.4
88a8acb067fffff,2026-04-17,0.4498,-0.1325,,0.1
88a8acb067fffff,2026-05-05,0.4189,-0.1047,,0.2
88a8acb067fffff,2026-06-19,0.3948,-0.0986,,0.1
88a8acb067fffff,2026-07-29,0.3233,-0.0173,,0.0
88a8acb067fffff,2026-08-18,0.3302,-0.0079,,0.0
88a8acb069fffff,2026-03-28,0.4524,-0.1252,,2.4
88a8acb069fffff,2026-04-20,0.4525,-0.1375,,0.4
88a8acb069fffff,2026-05-05,0.383,-0.0674,,0.2
88a8acb069fffff,2026-06-19,0.355,-0.0495,,0.6
88a8acb069fffff,2026-07-09,0.3694,-0.056,,0.0
88a8acb069fffff,2026-08-18,0.3442,-0.0104,,0.0
88a8acb06bfffff,2026-03-28,0.4719,-0.1343,,2.4
88a8acb06bfffff,2026-04-20,0.4758,-0.1514,,0.4
88a8acb06bfffff,2026-05-05,0.4226,-0.0933,,0.2
88a8acb06bfffff,2026-06-19,0.3915,-0.0749,,0.6
88a8acb06bfffff,2026-07-09,0.3835,-0.0647,,0.0
88a8acb06bfffff,2026-08-18,0.3593,-0.0181,,0.0
88a8acb06dfffff,2026-03-28,0.4229,-0.0917,,2.4
88a8acb06dfffff,2026-04-17,0.4195,-0.0956,,0.1
88a8acb06dfffff,2026-05-05,0.3732,-0.0501,,0.2
88a8acb06dfffff,2026-06-19,0.3503,-0.0567,,0.1
88a8acb06dfffff,2026-07-29,0.322,-0.018,,0.0
88a8acb06dfffff,2026-08-18,0.3373,-0.0187,,0.0
88a8acb081fffff,2026-03-28,0.5032,-0.1595,,2.4
88a8acb081fffff,2026-04-20,0.4919,-0.1621,,0.4
88a8acb081fffff,2026-05-05,0.4574,-0.115,,0.2
88a8acb081fffff,2026-06-19,0.3854,-0.0581,,0.6
88a8acb081fffff,2026-07-09,0.3749,-0.0415,,0.0
88a8acb081fffff,2026-08-18,0.3483,0.0061,,0.0
88a8acb085fffff,2026-03-28,0.5273,-0.1845,,2.4
88a8acb085fffff,2026-04-20,0.5179,-0.191,,0.4
88a8acb085fffff,2026-05-05,0.4866,-0.1441,,0.2
88a8acb085fffff,2026-06-19,0.405,-0.0781,,0.6
88a8acb085fffff,2026-07-09,0.384,-0.0569,,0.0
88a8acb085fffff,2026-08-18,0.3456,0.0032,,0.0
88a8acb087fffff,2026-03-28,0.5397,-0.1984,,2.4
88a8acb087fffff,2026-04-20,0.5298,-0.2023,,0.4
88a8acb087fffff,2026-05-05,0.5014,-0.165,,0.2
88a8acb087fffff,2026-06-19,0.4458,-0.1262,,0.6
88a8acb087fffff,2026-07-09,0.4445,-0.1139,,0.0
88a8acb087fffff,2026-08-18,0.4284,-0.0685,,0.0
88a8acb08dfffff,2026-03-28,0.5,-0.1584,,2.4
88a8acb08dfffff,2026-04-20,0.4881,-0.1605,,0.4
88a8acb08dfffff,2026-05-05,0.4539,-0.1125,,0.2
88a8acb08dfffff,2026-06-19,0.3871,-0.0631,,0.6
88a8acb08dfffff,2026-07-09,0.376,-0.0496,,0.0
88a8acb08dfffff,2026-08-18,0.3512,0.0029,,0.0
88a8acb0a1fffff,2026-03-28,0.5158,-0.1729,,2.4
88a8acb0a1fffff,2026-04-20,0.5095,-0.1805,,0.4
88a8acb0a1fffff,2026-05-05,0.4745,-0.1366,,0.2
88a8acb0a1fffff,2026-06-19,0.4052,-0.0885,,0.6
88a8acb0a1fffff,2026-07-09,0.3986,-0.0718,,0.0
88a8acb0a1fffff,2026-08-18,0.3674,-0.0168,,0.0
88a8acb0a3fffff,2026-03-28,0.5415,-0.1967,,2.4
88a8acb0a3fffff,2026-04-20,0.5342,-0.2027,,0.4
88a8acb0a3fffff,2026-05-05,0.5097,-0.1705,,0.2
88a8acb0a3fffff,2026-06-19,0.4466,-0.1221,,0.6
88a8acb0a3fffff,2026-07-09,0.4337,-0.1082,,0.0
88a8acb0a3fffff,2026-08-18,0.4057,-0.0537,,0.0
88a8acb0a5fffff,2026-03-28,0.5197,-0.1728,,2.4
88a8acb0a5fffff,2026-04-20,0.5077,-0.1713,,0.4
88a8acb0a5fffff,2026-05-05,0.4769,-0.1266,,0.2
88a8acb0a5fffff,2026-06-19,0.407,-0.0662,,0.6
88a8acb0a5fffff,2026-07-09,0.3859,-0.0429,,0.0
88a8acb0a5fffff,2026-08-18,0.3553,0.0044,,0.0
88a8acb0a7fffff,2026-03-28,0.5283,-0.1828,,2.4
88a8acb0a7fffff,2026-04-20,0.5182,-0.1859,,0.4
88a8acb0a7fffff,2026-05-05,0.4859,-0.1432,,0.2
88a8acb0a7fffff,2026-06-19,0.4183,-0.0912,,0.6
88a8acb0a7fffff,2026-07-09,0.409,-0.0719,,0.0
88a8acb0a7fffff,2026-08-18,0.3748,-0.0123,,0.0
88a8acb0a9fffff,2026-03-28,0.5343,-0.1918,,2.4
88a8acb0a9fffff,2026-04-20,0.5247,-0.1988,,0.4
88a8acb0a9fffff,2026-05-05,0.4901,-0.154,,0.2
88a8acb0a9fffff,2026-06-19,0.4262,-0.1072,,0.6
88a8acb0a9fffff,2026-07-09,0.406,-0.0862,,0.0
88a8acb0a9fffff,2026-08-18,0.3666,-0.0199,,0.0
88a8acb0abfffff,2026-03-28,0.5557,-0.224,,2.4
88a8acb0abfffff,2026-04-20,0.5456,-0.2301,,0.4
88a8acb0abfffff,2026-05-05,0.5183,-0.1906,,0.2
88a8acb0abfffff,2026-06-19,0.4417,-0.127,,0.6
88a8acb0abfffff,2026-07-09,0.4164,-0.0958,,0.0
88a8acb0abfffff,2026-08-18,0.3801,-0.0278,,0.0
88a8acb0adfffff,2026-03-28,0.5258,-0.1808,,2.4
88a8acb0adfffff,2026-04-20,0.5215,-0.1895,,0.4
88a8acb0adfffff,2026-05-05,0.4875,-0.1454,,0.2
88a8acb0adfffff,2026-06-19,0.4185,-0.0936,,0.6
88a8acb0adfffff,2026-07-09,0.3972,-0.0653,,0.0
88a8acb0adfffff,2026-08-18,0.3626,-0.0068,,0.0
88a8acb0b1fffff,2026-03-28,0.5076,-0.1468,,2.4
88a8acb0b1fffff,2026-04-20,0.4877,-0.1427,,0.4
88a8acb0b1fffff,2026-05-05,0.4673,-0.125,,0.2
88a8acb0b1fffff,2026-06-19,0.491,-0.1794,,0.6
88a8acb0b1fffff,2026-07-09,0.5095,-0.2138,,0.0
88a8acb0b1fffff,2026-08-18,0.4302,-0.093,,0.0
88a8acb0b3fffff,2026-03-28,0.2777,0.0628,,2.4
88a8acb0b3fffff,2026-04-20,0.4378,-0.106,,0.4
